Timestamp, RangeNetUI, Version
1457459041.116, RangeNetUI, 2.0.0.0
Timestamp, RcmGetStatusInfoConfirm, MessageID, PackageID, RcmVersion, UwbKernelVersion, FpgaVersion, SerialNumber, BoardType, PulserConfig, BITResults, Temperature(degC), Status
1457459041.116, RcmGetStatusInfoConfirm, 0, 160315-rc2, 2.0.0, 2.6.2, [2014.11.13] Rev 1A, 11500041, P412 Rev C, FCC, 0, 31, 0
Timestamp, RcmConfig, NodeId, PulseIntegrationIndex, AntennaMode, AntennaToggleFlag, CodeChannel, AntennaDelayA, AntennaDelayB, ScanInfo, DisableCRERanges, TransmitGain, ELR
1457459041.116, RcmConfig, 150, 8, 0, False, 0, 0, 0, 0, False, 63, False
Timestamp, RnGetConfigConfirm, MessageId, MaxNeighborAgeMs, AutosendUpdateIntervalMs, AutosendType, Flags, DefaultIf, DefaultIfAddr1, DefaultIfAddr2, EmbeddedTimestamp, Status
1457459041.116, RnGetConfigConfirm, 12, 10000, 300, 2, 0, 0, 0, 0, 221456, 0
Timestamp, RnGetTDMAConfigConfirm, MessageId, MaxRequestDataSize, MaxResponseDataSize, Status
1457459041.116, RnGetTDMAConfigConfirm, 17, 10, 10, 0
Timestamp, RnGetTDMASlotmapConfirm, MessageId, NumSlots, Status
Timestamp, RnTDMASlot, SlotNumber, RequesterID, ResponderID, IntegrationIndex, CodeChannel, AntennaMode, SlotType, Flags, RequestedSlotDurationMicroSec, MinimumSlotDurationMicroSec
1457459041.116, RnGetTDMASlotmapConfirm, 18, 30, 0
1457459041.116, RnTDMASlot, 0, 150, 101, 8, 2, 0, 1, 6, 260000, 39083
1457459041.116, RnTDMASlot, 1, 150, 101, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 2, 150, 102, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 3, 150, 102, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 4, 150, 103, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 5, 150, 103, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 6, 150, 104, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 7, 150, 104, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 8, 150, 105, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 9, 150, 105, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 10, 150, 106, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 11, 150, 106, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 12, 150, 107, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 13, 150, 107, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 14, 150, 108, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 15, 150, 108, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 16, 150, 109, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 17, 150, 109, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 18, 150, 110, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 19, 150, 110, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 20, 150, 111, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 21, 150, 111, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 22, 150, 112, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 23, 150, 112, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 24, 150, 113, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 25, 150, 113, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 26, 150, 114, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 27, 150, 114, 6, 2, 0, 1, 6, 60000, 14481
1457459041.116, RnTDMASlot, 28, 150, 115, 8, 2, 0, 1, 6, 60000, 39083
1457459041.116, RnTDMASlot, 29, 150, 115, 6, 2, 0, 1, 6, 60000, 14481
Timestamp, RcmRangeInfo, MessageId, ResponderId, RangeStatus, ReqAntennaMode, RespAntennaMode, StopwatchTime, PrecisionRangeMm, CoarseRangeMm, FilteredRangeMm, PrecisionRangeErrEstMm, CoarseRangeErrEstMm, FilteredRangeErrEstMm, FilteredRangeVelocityMmPerSec, FilteredRangeVelocityMmPerSecErrEst, RangeMeasurementType, ReqLEDFlags, RespLEDFlags, Noise, Vpeak, CoarseTOFInBins, EmbeddedTimestamp, Reserved
1457459041.163, RcmRangeInfo, 7645, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3093672, 0
1457459041.226, RcmRangeInfo, 7646, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3093745, 0
1457459041.241, RcmRangeInfo, 7647, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3093792, 0
1457459041.320, RcmRangeInfo, 7648, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3093865, 0
1457459041.398, RcmRangeInfo, 7649, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3093912, 0
1457459041.476, RcmRangeInfo, 7650, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3093985, 0
1457459041.507, RcmRangeInfo, 7651, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094032, 0
1457459041.601, RcmRangeInfo, 7652, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094105, 0
1457459041.616, RcmRangeInfo, 7653, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094152, 0
1457459041.695, RcmRangeInfo, 7654, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094225, 0
1457459041.726, RcmRangeInfo, 7655, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094272, 0
1457459041.820, RcmRangeInfo, 7656, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094345, 0
1457459042.070, RcmRangeInfo, 7657, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094592, 0
1457459042.148, RcmRangeInfo, 7658, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094665, 0
1457459042.179, RcmRangeInfo, 7659, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094712, 0
1457459042.288, RcmRangeInfo, 7660, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094785, 0
1457459042.304, RcmRangeInfo, 7661, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094832, 0
1457459042.398, RcmRangeInfo, 7662, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094905, 0
1457459042.413, RcmRangeInfo, 7663, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3094952, 0
1457459042.476, RcmRangeInfo, 7664, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095025, 0
1457459042.554, RcmRangeInfo, 7665, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095072, 0
1457459042.632, RcmRangeInfo, 7666, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095145, 0
1457459042.679, RcmRangeInfo, 7667, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095192, 0
1457459042.757, RcmRangeInfo, 7668, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095265, 0
1457459042.788, RcmRangeInfo, 7669, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095312, 0
1457459042.882, RcmRangeInfo, 7670, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095385, 0
1457459042.913, RcmRangeInfo, 7671, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095432, 0
1457459042.991, RcmRangeInfo, 7672, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095505, 0
1457459043.007, RcmRangeInfo, 7673, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095552, 0
1457459043.085, RcmRangeInfo, 7674, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095625, 0
1457459043.195, RcmRangeInfo, 7675, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095672, 0
1457459043.210, RcmRangeInfo, 7676, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095745, 0
1457459043.242, RcmRangeInfo, 7677, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095792, 0
1457459043.320, RcmRangeInfo, 7678, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095865, 0
1457459043.429, RcmRangeInfo, 7679, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095912, 0
1457459043.445, RcmRangeInfo, 7680, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3095985, 0
1457459043.523, RcmRangeInfo, 7681, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096032, 0
1457459043.570, RcmRangeInfo, 7682, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096105, 0
1457459043.663, RcmRangeInfo, 7683, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096152, 0
1457459043.679, RcmRangeInfo, 7684, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096225, 0
1457459043.757, RcmRangeInfo, 7685, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096272, 0
1457459043.788, RcmRangeInfo, 7686, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096345, 0
1457459044.054, RcmRangeInfo, 7687, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096592, 0
1457459044.148, RcmRangeInfo, 7688, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096665, 0
1457459044.179, RcmRangeInfo, 7689, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096713, 0
1457459044.273, RcmRangeInfo, 7690, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096785, 0
1457459044.320, RcmRangeInfo, 7691, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096833, 0
1457459044.398, RcmRangeInfo, 7692, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096905, 0
1457459044.445, RcmRangeInfo, 7693, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3096953, 0
1457459044.538, RcmRangeInfo, 7694, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097025, 0
1457459044.554, RcmRangeInfo, 7695, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097073, 0
1457459044.648, RcmRangeInfo, 7696, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097145, 0
1457459044.679, RcmRangeInfo, 7697, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097193, 0
1457459044.726, RcmRangeInfo, 7698, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097265, 0
1457459044.804, RcmRangeInfo, 7699, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097313, 0
1457459044.820, RcmRangeInfo, 7700, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097385, 0
1457459044.929, RcmRangeInfo, 7701, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097433, 0
1457459044.960, RcmRangeInfo, 7702, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097505, 0
1457459045.038, RcmRangeInfo, 7703, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097553, 0
1457459045.116, RcmRangeInfo, 7704, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097625, 0
1457459045.148, RcmRangeInfo, 7705, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097673, 0
1457459045.241, RcmRangeInfo, 7706, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097745, 0
1457459045.273, RcmRangeInfo, 7707, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097793, 0
1457459045.351, RcmRangeInfo, 7708, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097865, 0
1457459045.382, RcmRangeInfo, 7709, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097913, 0
1457459045.476, RcmRangeInfo, 7710, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3097985, 0
1457459045.491, RcmRangeInfo, 7711, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098033, 0
1457459045.585, RcmRangeInfo, 7712, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098105, 0
1457459045.617, RcmRangeInfo, 7713, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098153, 0
1457459045.710, RcmRangeInfo, 7714, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098225, 0
1457459045.710, RcmRangeInfo, 7715, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098273, 0
1457459045.804, RcmRangeInfo, 7716, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098345, 0
1457459046.085, RcmRangeInfo, 7717, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098593, 0
1457459046.132, RcmRangeInfo, 7718, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098665, 0
1457459046.210, RcmRangeInfo, 7719, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098713, 0
1457459046.242, RcmRangeInfo, 7720, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098785, 0
1457459046.288, RcmRangeInfo, 7721, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098833, 0
1457459046.382, RcmRangeInfo, 7722, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098905, 0
1457459046.398, RcmRangeInfo, 7723, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3098953, 0
1457459046.476, RcmRangeInfo, 7724, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099025, 0
1457459046.585, RcmRangeInfo, 7725, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099073, 0
1457459046.601, RcmRangeInfo, 7726, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099145, 0
1457459046.637, RcmRangeInfo, 7727, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099193, 0
1457459046.719, RcmRangeInfo, 7728, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099265, 0
1457459046.813, RcmRangeInfo, 7729, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099313, 0
1457459046.828, RcmRangeInfo, 7730, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099385, 0
1457459046.906, RcmRangeInfo, 7731, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099433, 0
1457459047.000, RcmRangeInfo, 7732, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099505, 0
1457459047.031, RcmRangeInfo, 7733, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099553, 0
1457459047.109, RcmRangeInfo, 7734, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099625, 0
1457459047.141, RcmRangeInfo, 7735, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099673, 0
1457459047.219, RcmRangeInfo, 7736, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099745, 0
1457459047.250, RcmRangeInfo, 7737, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099793, 0
1457459047.328, RcmRangeInfo, 7738, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099865, 0
1457459047.422, RcmRangeInfo, 7739, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099913, 0
1457459047.453, RcmRangeInfo, 7740, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3099985, 0
1457459047.484, RcmRangeInfo, 7741, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100033, 0
1457459047.547, RcmRangeInfo, 7742, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100105, 0
1457459047.625, RcmRangeInfo, 7743, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100153, 0
1457459047.719, RcmRangeInfo, 7744, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100225, 0
1457459047.734, RcmRangeInfo, 7745, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100273, 0
1457459047.813, RcmRangeInfo, 7746, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100345, 0
1457459048.094, RcmRangeInfo, 7747, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100593, 0
1457459048.125, RcmRangeInfo, 7748, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100665, 0
1457459048.203, RcmRangeInfo, 7749, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100713, 0
1457459048.281, RcmRangeInfo, 7750, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100785, 0
1457459048.297, RcmRangeInfo, 7751, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100833, 0
1457459048.391, RcmRangeInfo, 7752, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100905, 0
1457459048.422, RcmRangeInfo, 7753, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3100953, 0
1457459048.500, RcmRangeInfo, 7754, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101025, 0
1457459048.531, RcmRangeInfo, 7755, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101073, 0
1457459048.625, RcmRangeInfo, 7756, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101145, 0
1457459048.641, RcmRangeInfo, 7757, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101193, 0
1457459048.719, RcmRangeInfo, 7758, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101265, 0
1457459048.813, RcmRangeInfo, 7759, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101313, 0
1457459048.859, RcmRangeInfo, 7760, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101385, 0
1457459048.875, RcmRangeInfo, 7761, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101433, 0
1457459048.969, RcmRangeInfo, 7762, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101505, 0
1457459049.016, RcmRangeInfo, 7763, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101553, 0
1457459049.109, RcmRangeInfo, 7764, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101625, 0
1457459049.125, RcmRangeInfo, 7765, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101673, 0
1457459049.203, RcmRangeInfo, 7766, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101745, 0
1457459049.281, RcmRangeInfo, 7767, 111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101793, 0
1457459049.313, RcmRangeInfo, 7768, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101865, 0
1457459049.391, RcmRangeInfo, 7769, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101913, 0
1457459049.469, RcmRangeInfo, 7770, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3101985, 0
1457459049.516, RcmRangeInfo, 7771, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102033, 0
1457459049.594, RcmRangeInfo, 7772, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102105, 0
1457459049.625, RcmRangeInfo, 7773, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102153, 0
1457459049.703, RcmRangeInfo, 7774, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102225, 0
1457459049.719, RcmRangeInfo, 7775, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102273, 0
1457459049.797, RcmRangeInfo, 7776, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102345, 0
1457459050.078, RcmRangeInfo, 7777, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102593, 0
1457459050.109, RcmRangeInfo, 7778, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102665, 0
1457459050.188, RcmRangeInfo, 7779, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102713, 0
1457459050.281, RcmRangeInfo, 7780, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102785, 0
1457459050.328, RcmRangeInfo, 7781, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 3102833, 0
